Date,Preference_Driven,VOO
2023-03-22,1214201.9408865236,1329490.447494752
2023-03-23,1212710.0539887385,1332650.7485555364
2023-03-24,1221420.4822633045,1341532.4419618957
2023-03-27,1227167.265139562,1343746.6223237435
2023-03-28,1229014.4805551628,1341384.8377537222
2023-03-29,1242042.558588731,1360462.4764914813
2023-03-30,1246817.398213689,1368580.4734625407
2023-03-31,1270066.740662338,1397833.883009284
2023-04-03,1272409.6959435274,1403372.3441759455
2023-04-04,1255204.692922158,1395455.1955424645
2023-04-05,1253793.7931976414,1392072.6929893594
2023-04-06,1253812.3459716912,1397387.952919188
2023-04-10,1262718.5929251171,1398911.9804119547
2023-04-11,1271504.1010568603,1399097.6271549712
2023-04-12,1264062.5178314776,1393522.3200698483
2023-04-13,1272253.7238370718,1411586.7401708597
2023-04-14,1266512.8024574178,1408687.3679139891
2023-04-17,1276554.163457362,1413482.1792455518
2023-04-18,1275171.7686390947,1414448.7941256985
2023-04-19,1276419.3849431812,1414374.393713421
2023-04-20,1267931.9083818228,1406382.962763555
2023-04-21,1265752.7741667475,1407200.4225314688
2023-04-24,1266474.5441894515,1409059.2518794846
2023-04-25,1243798.0535110722,1386794.8694574542
2023-04-26,1229659.9660023756,1380624.5952658951
2023-04-27,1248037.8120073236,1408018.4727788449
2023-04-28,1261427.6121609542,1420061.4195128523
2023-05-01,1269826.76433677,1429088.116707598
2023-05-02,1244095.1744147555,1413067.628646723
2023-05-03,1233479.9870305585,1403223.0465825314
2023-05-04,1220653.6010280857,1392967.0942344477
2023-05-05,1242341.2500816316,1418532.4670147882
2023-05-08,1237778.0355476574,1419318.4589795882
2023-05-09,1232458.4934515904,1413179.77729596
2023-05-10,1229305.3699018657,1419356.1590027143
2023-05-11,1221001.492482984,1417372.3290791505
2023-05-12,1222060.4489074952,1415463.0667092148
2023-05-15,1225394.9444070864,1420366.686121024
2023-05-16,1204997.03917344,1410971.2932913688
2023-05-17,1223459.279258713,1427815.711195206
2023-05-18,1227370.940112122,1441777.4449963355
2023-05-19,1224780.4658803598,1439493.9177280453
2023-05-22,1226845.6034740584,1440280.2664753988
2023-05-23,1223708.589512677,1424184.7351508245
2023-05-24,1209292.7743556981,1413516.6989537417
2023-05-25,1201786.2322806362,1425831.7623441245
2023-05-26,1213170.023967845,1444360.1938992813
2023-05-30,1211013.2007437448,1444809.1452787824
2023-05-31,1210332.0583173586,1446894.4652859543
2023-06-01,1218233.0032351736,1460764.3453157507
2023-06-02,1241664.5113820413,1482210.2504880927
2023-06-05,1235854.132458371,1479345.5753365874
2023-06-06,1241418.3834768801,1482398.4985166087
2023-06-07,1250826.553038273,1477536.5022024938
2023-06-08,1253184.5151995034,1486393.7395951003
2023-06-09,1251896.3577629619,1488881.4396869557
2023-06-12,1258840.9575853837,1502563.0716882355
2023-06-13,1267873.4210732675,1512475.4320956364
2023-06-14,1266307.9271386531,1513643.958980027
2023-06-15,1282673.0730181106,1533054.3425310461
2023-06-16,1280872.7199762722,1527400.9141428443
2023-06-20,1269874.445581072,1520352.7498843316
2023-06-21,1265884.8093880017,1512023.253625104
2023-06-22,1261883.24342001,1517525.9159395765
2023-06-23,1251630.3715616013,1506143.376749673
2023-06-26,1255730.3041478933,1499924.6055226515
2023-06-27,1267564.138954965,1516546.2358369736
2023-06-28,1265530.942208385,1517224.3837921184
2023-06-29,1273801.4111693949,1523036.6015478855
2023-06-30,1295109.820321223,1551203.9256415311
2023-07-03,1300618.7093122175,1554174.6784919293
2023-07-05,1296024.8626474128,1550709.0010613261
2023-07-06,1283418.637455243,1538063.8347350785
2023-07-07,1281970.3230722272,1534483.8883073896
2023-07-10,1290187.631631745,1538597.3311286457
2023-07-11,1304055.149738311,1548461.8313222216
2023-07-12,1310237.9303039592,1560649.439512459
2023-07-13,1316466.3252870943,1573370.5440962643
2023-07-14,1310375.9989950494,1572113.8262021535
2023-07-17,1309471.5944665961,1577598.376451523
2023-07-18,1319616.8335061655,1589557.4466475889
2023-07-19,1328627.8240745328,1592985.2754863303
2023-07-20,1331763.795735255,1582587.6405099372
2023-07-21,1333676.8207044806,1582778.2093753305
2023-07-24,1339981.6554397286,1589481.2673161982
2023-07-25,1339405.911973743,1594165.9345859669
2023-07-26,1340834.5028804587,1594546.9517798363
2023-07-27,1333348.6459702286,1583730.4510177122
2023-07-28,1341653.6258984662,1599155.319181298
2023-07-31,1353628.3046967143,1612259.6325998406
2023-08-01,1347427.8324957243,1607277.2544406273
2023-08-02,1334377.6612275818,1585010.7131662602
2023-08-03,1330145.2943551713,1580526.597081102
2023-08-04,1326676.9185817328,1572784.7348793284
2023-08-07,1338895.2533615434,1586965.4336106316
2023-08-08,1332019.2664681536,1580105.1120014177
2023-08-09,1326075.940925783,1569603.7657570844
2023-08-10,1326278.1468142315,1570523.512910824
2023-08-11,1328692.9104258479,1569067.5397031896
2023-08-14,1325917.610842507,1577920.5457366141
2023-08-15,1308134.9256899199,1559831.0125699202
2023-08-16,1300521.1762658155,1548295.0569069667
2023-08-17,1296007.0705224061,1535762.940967913
2023-08-18,1297913.9437677958,1537180.8289050378
2023-08-21,1297174.800619772,1547336.9819013763
2023-08-22,1289626.455837574,1543006.1772236198
2023-08-23,1301104.3613607155,1559639.615892009
2023-08-24,1290303.5872040857,1538905.4609476363
2023-08-25,1296165.4733983285,1549100.0630864957
2023-08-28,1304803.2400250903,1559294.4226440142
2023-08-29,1318811.5797242522,1581446.4655255117
2023-08-30,1320743.9902289114,1588038.2495904316
2023-08-31,1328804.1429839612,1595994.325818129
2023-09-01,1332632.8403167406,1599388.1717761275
2023-09-05,1319562.7104495105,1592407.755888049
2023-09-06,1312497.8255942347,1581416.1426481877
2023-09-07,1309700.7454979797,1576710.9437097984
2023-09-08,1314363.8598465552,1578870.9412613595
2023-09-11,1318111.5895711558,1589245.2031074367
2023-09-12,1317708.3825219963,1580722.1410615812
2023-09-13,1314306.529339086,1582573.0967529088
2023-09-14,1329688.8950740101,1596264.188200821
2023-09-15,1317583.735529069,1576363.820862048
2023-09-18,1315387.8028307252,1578099.4351008001
2023-09-19,1312109.0918243364,1574936.8823201878
2023-09-20,1306326.0727711963,1560204.5443834716
2023-09-21,1285779.3378785057,1534635.2361914583
2023-09-22,1280733.033060433,1530932.7145365672
2023-09-25,1284573.5232974808,1537296.3893030975
2023-09-26,1265988.8228713754,1514734.746798238
2023-09-27,1264501.8696465432,1515081.8696459886
2023-09-28,1271674.0578783841,1523920.3203833306
2023-09-29,1269306.9257995607,1520281.2670409677
2023-10-02,1266358.6846032732,1530164.306902418
2023-10-03,1251666.8171412922,1509589.028243443
2023-10-04,1255389.8920479843,1520695.0813995579
2023-10-05,1251872.705067483,1519409.011304664
2023-10-06,1262128.5000094934,1537529.1099124013
2023-10-09,1272732.0160119096,1547778.1106246896
2023-10-10,1280624.2903204293,1555766.2915159771
2023-10-11,1282979.7216516202,1562351.9336029745
2023-10-12,1273458.9028062795,1552960.7224782438
2023-10-13,1270413.9668103338,1544777.6899275656
2023-10-16,1284870.901745419,1560949.149084108
2023-10-17,1288633.3414554324,1560988.0948445287
2023-10-18,1272604.6141511286,1540101.004387613
2023-10-19,1262315.7363208407,1527046.55749488
2023-10-20,1249011.3159078122,1508030.3378256066
2023-10-23,1241704.0424654055,1505380.4289722666
2023-10-24,1251148.821713457,1516642.3880273516
2023-10-25,1238954.2337205263,1495248.634113105
2023-10-26,1231922.7347206806,1476894.8609428448
2023-10-27,1216537.850567461,1470348.164616268
2023-10-30,1231532.9268039002,1488039.737002092
2023-10-31,1250799.0464762796,1507101.8608795863
2023-11-01,1258177.9124064918,1523696.2745950664
2023-11-02,1281673.171047898,1552647.9725470496
2023-11-03,1293601.8261722869,1567006.1990659654
2023-11-06,1289765.917095159,1570026.90702513
2023-11-07,1287019.2047208946,1574459.826566727
2023-11-08,1283788.0733547036,1575754.786740844
2023-11-09,1273206.7402509917,1563867.8686497246
2023-11-10,1287694.7382121577,1588268.6535542742
2023-11-13,1285855.659631761,1586660.404543382
2023-11-14,1311104.725188998,1617142.3075836338
2023-11-15,1316811.0264208184,1620672.9602226347
2023-11-16,1314507.3536744171,1622948.3549048912
2023-11-17,1319708.9944901075,1625341.3720442238
2023-11-20,1325403.0203688426,1637581.157506571
2023-11-21,1323848.7559824951,1633304.9442248216
2023-11-22,1329239.465937574,1640366.2495028235
2023-11-24,1333623.086327334,1641268.6400883398
2023-11-27,1329800.132855367,1638404.8857548628
2023-11-28,1330665.3010097484,1640013.2584486753
2023-11-29,1331552.9434549788,1638954.1616033113
2023-11-30,1352892.4320439908,1655348.0125965795
2023-12-01,1365530.1772619735,1665057.5025240202
2023-12-04,1365065.7812017123,1656690.0717410739
2023-12-05,1357148.1562846275,1656177.0156582969
2023-12-06,1354389.963467358,1649269.8597071208
2023-12-07,1359853.1935367845,1662176.275131195
2023-12-08,1365020.364099783,1669241.3423530585
2023-12-11,1376280.3759886473,1675714.2112004533
2023-12-12,1379282.5338204813,1684042.3197126847
2023-12-13,1401073.6314547386,1706974.2964807048
2023-12-14,1415092.913881411,1711986.766058764
2023-12-15,1409511.5114251971,1709381.5411863367
2023-12-18,1412479.5384064526,1719051.8332806276
2023-12-19,1422026.1793183892,1729511.3084156585
2023-12-20,1399503.1953216959,1704546.8928894536
2023-12-21,1411922.4997313954,1721152.8371374323
2023-12-22,1418124.8363070656,1725155.4958710251
