Date,Preference_Driven,VOO
2023-03-29,1004336.4822311131,1103789.3308838008
2023-03-30,1008197.4977808514,1110375.7370505559
2023-03-31,1018825.8944938147,1125883.3691603488
2023-04-03,1020705.3732910249,1130344.3150524746
2023-04-04,1006903.8130802015,1123967.4586277204
2023-04-05,1005772.0133661785,1121243.02662119
2023-04-06,1005786.8960853391,1125524.1953855893
2023-04-10,1012931.335608395,1126751.7212233199
2023-04-11,1019978.9205063651,1126901.250135905
2023-04-12,1014009.4092646987,1122410.6267496783
2023-04-13,1020580.2551253507,1136960.5889536776
2023-04-14,1015974.9858331286,1134625.2935765274
2023-04-17,1024029.9944993412,1138487.2677367516
2023-04-18,1022921.0609353221,1139265.8263560329
2023-04-19,1023921.8774722021,1139205.9006467906
2023-04-20,1017113.3684208496,1132769.2136329678
2023-04-21,1015365.3040909873,1133427.6354732444
2023-04-24,1015944.2957025752,1134924.8270025647
2023-04-25,997753.6013400631,1116992.0109517584
2023-04-26,986412.2684861945,1112022.172131941
2023-04-27,1001154.6633504962,1134086.532914388
2023-04-28,1011895.7328406726,1143786.507717054
2023-05-01,1010621.6602417096,1143008.0442179465
2023-05-02,990142.5658817578,1130194.5958995428
2023-05-03,981694.2179658929,1122320.738185815
2023-05-04,971486.0353375401,1114117.859792296
2023-05-05,988746.6637230836,1134565.462987459
2023-05-08,985114.9215217977,1135194.1122134612
2023-05-09,980881.2381440018,1130284.2942230594
2023-05-10,978371.750199452,1135224.265308429
2023-05-11,971762.9129791269,1133637.5656959391
2023-05-12,972605.7084925936,1132110.5064321712
2023-05-15,975259.5455926687,1136032.501421811
2023-05-16,959025.3903270505,1128517.9126030162
2023-05-17,973719.0007082308,1141990.3534827372
2023-05-18,976832.1885043943,1153157.1764794088
2023-05-19,974770.4983255102,1151330.7740299504
2023-05-22,976414.0869174245,1151959.7086164728
2023-05-23,973917.4201697295,1139086.2394686535
2023-05-24,962444.2527607145,1130553.7696743023
2023-05-25,956469.9937297705,1140403.558750074
2023-05-26,965530.0535567356,1155222.9012851424
2023-05-30,963813.4947876137,1155581.9799397287
2023-05-31,955382.2761865135,1149295.2023191846
2023-06-01,961618.9305721708,1160312.306162924
2023-06-02,980114.7205778979,1177347.187776832
2023-06-05,975528.2659735973,1175071.7229887506
2023-06-06,979920.4381603993,1177496.7166894171
2023-06-07,987346.8286195665,1173634.7425291927
2023-06-08,989208.0990381074,1180670.2110345704
2023-06-09,988191.2848709931,1182646.2375167874
2023-06-12,993673.0429884917,1193513.8124479419
2023-06-13,1000802.867789318,1201387.3848011494
2023-06-14,999567.1365300077,1202315.567453189
2023-06-15,1012485.0545616731,1217733.5963596394
2023-06-16,1011063.9359725793,1213242.9729734124
2023-06-20,1002382.3875052785,1207644.4849275928
2023-06-21,999233.1462031925,1201028.21102639
2023-06-22,996074.4880675689,1205399.078114306
2023-06-23,987981.3271980195,1196357.7153922634
2023-06-26,991217.6315655567,1191418.029667414
2023-06-27,1000558.7342458518,1204620.8999757182
2023-06-28,998953.819196024,1205159.565517684
2023-06-29,1005482.1594203458,1209776.3182538394
2023-06-30,1014338.9838128599,1224112.8307887285
2023-07-03,1018653.5838362596,1226457.1625823518
2023-07-05,1015055.6513021565,1223722.267356747
2023-07-06,1005182.3683955608,1213743.495325845
2023-07-07,1004048.0385368422,1210918.426175857
2023-07-10,1010483.8915302745,1214164.4972133145
2023-07-11,1021345.0277856786,1221948.9419640459
2023-07-12,1026187.4243590765,1231566.6378167206
2023-07-13,1031065.5464602676,1241605.3355568652
2023-07-14,1026295.5607144801,1240613.6126289938
2023-07-17,1025587.2248220696,1244941.6756388796
2023-07-18,1033533.0463242054,1254379.0236427877
2023-07-19,1040590.5165656077,1257084.0511339444
2023-07-20,1043046.6312963367,1248878.8898562638
2023-07-21,1044544.9257056955,1249029.2748504095
2023-07-24,1049482.915950317,1254318.9076931982
2023-07-25,1049031.989678999,1258015.7532323997
2023-07-26,1050150.8719744347,1258316.428100518
2023-07-27,1044287.8969802307,1249780.7242202712
2023-07-28,1050792.4147970327,1261953.062569957
2023-07-31,1052327.5547641823,1264387.5682879633
2023-08-01,1047507.2302134829,1260480.221805027
2023-08-02,1037361.8640356272,1243018.060372205
2023-08-03,1034071.5691546358,1239501.467561597
2023-08-04,1031375.2104984216,1233430.042013631
2023-08-07,1040873.8965982287,1244551.0170867238
2023-08-08,1035528.4184865452,1239170.9249590307
2023-08-09,1030908.0029607547,1230935.4203460354
2023-08-10,1031065.2003445651,1231656.7166209298
2023-08-11,1032942.4677435464,1230514.894059433
2023-08-14,1030784.9151760198,1237457.7155159188
2023-08-15,1016960.4335817492,1223271.3026146553
2023-08-16,1011041.409661922,1214224.4229225556
2023-08-17,1007532.087462891,1204396.3212463192
2023-08-18,1009014.514546163,1205508.2760733685
2023-08-21,1008439.8954288751,1213473.0686728666
2023-08-22,1002571.7178947573,1210076.7077614365
2023-08-23,1011494.7850403487,1223121.2029810299
2023-08-24,1003098.1282783928,1206860.789818947
2023-08-25,1007655.2318375382,1214855.735513413
2023-08-28,1014370.3395236179,1222850.4909675324
2023-08-29,1025260.5978100151,1240222.8589566643
2023-08-30,1026762.877877677,1245392.3550204488
2023-08-31,1025266.1488640629,1243799.472596688
2023-09-01,1028220.2589865148,1246444.3841382558
2023-09-05,1018135.7316429771,1241004.3663013207
2023-09-06,1012684.6745206906,1232438.3190857593
2023-09-07,1010526.5298810209,1228771.4364011788
2023-09-08,1014124.451602683,1230454.7781098434
2023-09-11,1017016.08950283,1238539.7074883461
2023-09-12,1016704.9868165017,1231897.465779805
2023-09-13,1014080.2170712695,1233339.9632094204
2023-09-14,1025948.7975244046,1244009.7833000757
2023-09-15,1016608.8128671047,1228500.9146280284
2023-09-18,1014914.495858324,1229853.5234937803
2023-09-19,1012384.738990461,1227388.8646808057
2023-09-20,1007922.7317753825,1215907.5743908726
2023-09-21,992069.4761497233,1195980.7541450767
